fund_code,month,period_start,period_end,n_periods,nav_begin,nav_end,nav_per_unit_begin,nav_per_unit_end,subscriptions,redemptions,net_flow,chg_investment,chg_distribution,period_days,gross_return,reconcile_residual_vnd,market_return,excess_return,deposit_rate_pct,deposit_rate_provenance,asset_class,fund_name,manager_id,gross_subscription_rate,gross_redemption_rate,net_flow_rate,churn_rate,gross_legs_disclosed,flow_asymmetry
DCBC,2022-04,2022-04-01,2022-04-28,4,658788863942.0,614228797634.0,29556.51,26970.24,23332068242.0,-9759504304.0,13572563938.0,-58132630246.0,0.0,24,-0.08750255019960063,0.0,-0.09443595218257983,0.006933401982979204,,,equity,DC Blue Chip Fund,dcvfm,0.03541660996269385,0.014814312806688898,0.02060229715600495,0.05023092276938275,True,0.4101516759027702
DCBC,2022-05,2022-04-29,2022-05-26,4,614228797634.0,570298360618.0,26970.24,24709.68,17437300240.0,-9416016862.0,8021283378.0,-51951720394.0,0.0,24,-0.08381682921620293,0.0,-0.004145561598204783,-0.07967126761799814,,,equity,DC Blue Chip Fund,dcvfm,0.028388933093284156,0.015329819927477112,0.013059113165807044,0.04371875302076127,True,0.2987073569917582
DCBC,2022-06,2022-05-27,2022-06-30,5,570298360618.0,555033538055.0,24709.68,23633.44,26361207067.0,-15598927885.0,10762279182.0,-26027101745.0,0.0,30,-0.043555400150872,0.0,-0.03281947289569709,-0.010735927255174915,,,equity,DC Blue Chip Fund,dcvfm,0.04622353646332396,0.027352222910296157,0.0188713135530278,0.07357575937362011,True,0.2564881927646666
DCBC,2022-07,2022-07-01,2022-07-28,4,555033538055.0,530203530801.0,23633.44,23461.69,6776990444.0,-26991126939.0,-20214136495.0,-4615870759.0,0.0,24,-0.007267245056157723,0.0,0.00914390582418001,-0.016411150880337733,5.5,"Press report, article dated 02/08/2022 reporting the increase: ""for a 12-month term, the interest rate increases from 5.5%/year to 5.6%/year"". 5.5% is the pre-increase level, so it is the July level; the month is inferred from the increase date, the level is stated (https://en.baoquocte.vn/the-trend-of-race-to-increase-interest-rates-continues-to-be-hot-192920.html)",equity,DC Blue Chip Fund,dcvfm,0.012210055752213747,0.04862972250935468,-0.03641966675714093,0.060839778261568424,True,-0.5986160337495294
DCBC,2022-08,2022-07-29,2022-08-25,4,530203530801.0,507264107414.0,23461.69,25199.96,10077551911.0,-69614281168.0,-59536729257.0,36597305870.0,0.0,24,0.07408971817460697,0.0,0.06468439903362855,0.009405319140978419,5.6,"Press report, article dated 02/08/2022: ""for a 12-month term, the interest rate increases from 5.5%/year to 5.6%/year"". Sits just above the SBV's 5.5-6.6% band for 12-to-24-month terms that month (https://en.baoquocte.vn/the-trend-of-race-to-increase-interest-rates-continues-to-be-hot-192920.html)",equity,DC Blue Chip Fund,dcvfm,0.019006949832596237,0.13129727948591907,-0.11229032965332283,0.1503042293185153,True,-0.7470869593121309
DCBC,2022-09,2022-08-26,2022-09-29,5,507264107414.0,396422362108.0,25199.96,21533.77,11189921076.0,-51470610865.0,-40280689789.0,-70561055517.0,0.0,30,-0.14548396108565242,0.0,-0.11330584531746268,-0.03217811576818974,5.6,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20220926055710 of https://www.agribank.com.vn/vn/lai-suat",equity,DC Blue Chip Fund,dcvfm,0.022059359044828742,0.10146708610509401,-0.07940772706026528,0.12352644514992277,True,-0.6428398952458232
DCBC,2022-10,2022-09-30,2022-10-27,4,396422362108.0,372828921639.0,21533.77,20527.02,7760025891.0,-13159973627.0,-5399947736.0,-18193492733.0,0.0,24,-0.04675214790535975,0.0,-0.03242770267430373,-0.014324445231056027,6.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221020012153 of https://www.agribank.com.vn/vn/lai-suat",equity,DC Blue Chip Fund,dcvfm,0.019575146693883744,0.03319684983718133,-0.013621703143297593,0.052771996531065075,True,-0.25812370269673157
DCBC,2022-11,2022-10-28,2022-11-24,4,372828921639.0,341139755774.0,20527.02,18866.8,4247284992.0,-5799109320.0,-1551824328.0,-30137341537.0,0.0,24,-0.0808797380233468,0.0,-0.06383873769148496,-0.017041000331861844,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221128042309 of https://www.agribank.com.vn/vn/lai-suat",equity,DC Blue Chip Fund,dcvfm,0.011392048056058616,0.015554344052780106,-0.004162295996721491,0.026946392108838722,True,-0.1544657993511573
DCBC,2022-12,2022-11-25,2022-12-29,4,341139755774.0,368919788904.0,18866.8,20404.69,4781468912.0,-5678145795.0,-896676883.0,15937690778.0,0.0,24,0.04794399827080298,12739019235.0,0.02864686756410073,0.019297130706702248,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221225030309 of https://www.agribank.com.vn/vn/lai-suat",equity,DC Blue Chip Fund,dcvfm,0.01401615857158452,0.016644632291880068,-0.002628473720295547,0.03066079086346459,True,-0.08572752516399168
DCBC,2023-01,2022-12-30,2023-01-26,3,368919788904.0,403164947718.0,20404.69,22414.42,3059825240.0,-5053086411.0,-1993261171.0,36238419985.0,0.0,25,0.09849353261431548,0.0,0.10092312172734541,-0.0024295891130299285,7.4,"bridged between observations at 2022-12 and 2023-02, which agree at 7.4%",equity,DC Blue Chip Fund,dcvfm,0.008294012227130014,0.013696978484162882,-0.005402966257032866,0.021990990711292895,True,-0.24568998859420713
DCBC,2023-02,2023-01-27,2023-02-23,4,403164947718.0,359445725194.0,22414.42,21201.29,5925494168.0,-28152100148.0,-22226605980.0,-21492616544.0,0.0,24,-0.05412274776683945,0.0,-0.04951479029209238,-0.004607957474747071,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230227065357 of https://www.agribank.com.vn/vn/lai-suat",equity,DC Blue Chip Fund,dcvfm,0.014697443816828736,0.06982774744517578,-0.05513030362834704,0.08452519126200451,True,-0.6522351834432232
DCBC,2023-03,2023-02-24,2023-03-30,5,359445725194.0,354532475525.0,21201.29,21044.37,3689387594.0,-5933934677.0,-2244547083.0,-2668702586.0,0.0,30,-0.007401436422028951,0.0,0.03534697069887738,-0.04274840712090633,7.2,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230327002150 of https://www.agribank.com.vn/vn/lai-suat",equity,DC Blue Chip Fund,dcvfm,0.01026410201987731,0.016508569336295034,-0.0062444673164177246,0.026772671356172346,True,-0.2332403529458813
DCBC,2023-04,2023-03-31,2023-04-27,4,354532475525.0,346812750580.0,21044.37,20716.43,4039399601.0,-6332632645.0,-2293233044.0,-5426491901.0,0.0,24,-0.015583265262870682,0.0,-0.005794526906349073,-0.009788738356521609,7.2,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230422161036 of https://www.agribank.com.vn/vn/lai-suat",equity,DC Blue Chip Fund,dcvfm,0.011393595452767373,0.017861925443141673,-0.0064683299903743,0.029255520895909045,True,-0.22109775496353581
DCBC,2023-05,2023-04-28,2023-05-25,4,346812750580.0,354320469977.0,20716.43,21346.23,3025697965.0,-6059674333.0,-3033976368.0,10541695765.0,0.0,24,0.030400990904321024,0.0,0.0069402783191265804,0.023460712585194443,6.8,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024), indicator table row ""Avg. Deposit rate 12M term of SCBs"", column 05/23 = 6.8% (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",equity,DC Blue Chip Fund,dcvfm,0.008724298515380148,0.017472466980715008,-0.00874816846533486,0.02619676549609516,True,-0.3339407861874721
DCBC,2023-06,2023-05-26,2023-06-29,5,354320469977.0,364253850675.0,21346.23,22858.09,5099205005.0,-19853497722.0,-14754292717.0,24687673415.0,0.0,30,0.07082562119868441,0.0,0.037866289917516616,0.03295933128116779,6.8,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230606055027 of https://www.agribank.com.vn/vn/lai-suat",equity,DC Blue Chip Fund,dcvfm,0.014391505535457786,0.056032601569107054,-0.04164109603364927,0.07042410710456484,True,-0.5912903655536744
DCBC,2023-07,2023-06-30,2023-07-27,4,364253850675.0,385434913045.0,22858.09,24733.72,6444108562.0,-15093139301.0,-8649030739.0,29830093109.0,0.0,24,0.08205541232885172,0.0,0.04339996980786465,0.03865544252098707,6.4,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""the average 12-month deposit interest rate of commercial banks fell to 6.40% p.a at the end of July 2023"" (https://www.vndirect.com.vn/cmsupload/beta/Vietnam-Money-market-chartbook_August_20230809.pdf)",equity,DC Blue Chip Fund,dcvfm,0.017691257209933132,0.041435771435307696,-0.023744514225374564,0.05912702864524083,True,-0.40158477044128915
DCBC,2023-08,2023-07-28,2023-08-24,4,385434913045.0,384267625999.0,24733.72,24614.03,10842006247.0,-10167517325.0,674488922.0,-1841775968.0,0.0,24,-0.004839142676475894,0.0,0.009024087655855606,-0.0138632303323315,5.9,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""decreased to 5.4%/year on October 10, down 0.5% points compared to the end of August (corroborated by the 25 Sep report's 0.3pp decline from end-August)"" (https://www.vndirect.com.vn/cmsupload/beta/Econ_Update_20231017.pdf)",equity,DC Blue Chip Fund,dcvfm,0.028129279107972718,0.026379336642534324,0.0017499424654383931,0.05450861575050704,True,0.03210396083892692
DCBC,2023-09,2023-08-25,2023-09-28,5,384267625999.0,389651470035.0,24614.03,24840.05,11598731944.0,-9731485625.0,1867246319.0,3516597717.0,0.0,30,0.009182567828185828,0.0,-0.020364225177490036,0.029546793005675864,5.6,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""decreased to 5.6%/year on 25 Sep 2023, down 0.3% points compared to the end of Aug 2023"" (https://www.vndirect.com.vn/Market-Strategy_October_20231005.pdf)",equity,DC Blue Chip Fund,dcvfm,0.03018399458930788,0.025324760574614018,0.004859234014693861,0.0555087551639219,True,0.08753995654098432
DCBC,2023-10,2023-09-29,2023-10-12,2,389651470035.0,394230837877.0,24840.05,25009.44,3721482055.0,-1851748672.0,1869733383.0,2709634459.0,0.0,12,0.006819229429892548,0.0,-0.01515355915780725,0.0219727885876998,5.3,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""As of October 26, 2023, the average 12-month deposit interest rate of commercial banks has decreased to 5.3%/year"" (https://www.vndirect.com.vn/Market-Strategy_November_20231106.pdf)",equity,DC Blue Chip Fund,dcvfm,0.009550796907466363,0.004752320507949498,0.004798476399516864,0.01430311741541586,True,0.3354846541597344
DCBF,2021-06,2021-06-11,2021-06-24,2,832051859752.0,816952718106.0,21412.45,21466.89,13554067681.0,-30734041250.0,-17179973569.0,2080831923.0,0.0,12,0.002542446100282758,0.0,0.007475354986401284,-0.0049329088861185255,,,bond,DC Bond Fund,dcvfm,0.0162899313572112,0.03693765104877061,-0.020647719691559412,0.05322758240598181,True,-0.387913911514399
DCBF,2021-07,2021-06-25,2021-07-29,4,816952718106.0,860632006408.0,21466.89,21604.43,49557999296.0,-25004039126.0,24553960170.0,3835769984.0,0.0,24,0.004602180428982416,15289558148.0,-0.006096853248548029,0.010699033677530445,,,bond,DC Bond Fund,dcvfm,0.060662016537375456,0.030606470327889546,0.03005554620948591,0.091268486865265,True,0.3293091322293463
DCBF,2021-08,2021-07-30,2021-08-26,4,860632006408.0,889013233193.0,21604.43,21717.6,60718305498.0,-36861256552.0,23857048946.0,4524177839.0,0.0,24,0.005238277519934442,0.0,0.027218119087653703,-0.02197984156771926,,,bond,DC Bond Fund,dcvfm,0.07055083362681176,0.042830450503284184,0.027720383123527575,0.11338128413009595,True,0.24448817400692566
DCBF,2021-09,2021-08-27,2021-09-30,5,889013233193.0,954535534631.0,21717.6,21839.46,111714788737.0,-51397086262.0,60317702475.0,5204598963.0,0.0,30,0.0056111172505250995,0.0,0.017051956070278873,-0.011440838819753774,,,bond,DC Bond Fund,dcvfm,0.1256615588676477,0.05781363464906036,0.06784792421858736,0.18347519351670807,True,0.3697934468313223
DCBF,2021-10,2021-10-01,2021-10-28,4,954535534631.0,956625611039.0,21839.46,21955.38,59838568800.0,-62722418905.0,-2883850105.0,4973926513.0,0.0,24,0.005307823545087409,0.0,0.06785933053173587,-0.06255150698664846,,,bond,DC Bond Fund,dcvfm,0.06268867593612648,0.06570988363387326,-0.003021207697746764,0.12839855956999974,True,-0.02352991893261603
DCBF,2021-11,2021-10-29,2021-11-25,4,956625611039.0,889525582559.0,21955.38,22070.14,7458992184.0,-79306604869.0,-71847612685.0,4747584205.0,0.0,24,0.00522696487148,0.0,0.037933917114328475,-0.032706952242848475,,,bond,DC Bond Fund,dcvfm,0.007797190560159391,0.08290244788958175,-0.07510525732942236,0.09069963844974115,True,-0.8280656749369514
DCBF,2021-12,2021-11-25,2021-12-30,5,889525582559.0,843040291793.0,22070.14,22269.94,16851898378.0,-71144621101.0,-54292722723.0,7807431957.0,0.0,31,0.009052955713012789,0.0,0.003746685822286322,0.005306269890726467,,,bond,DC Bond Fund,dcvfm,0.018944815875357082,0.07998041034000408,-0.061035594464647,0.09892522621536116,True,-0.6169871609064803
DCBF,2022-01,2021-12-31,2022-01-27,4,843040291793.0,916285985746.0,22269.94,22361.58,120356405447.0,-50738706124.0,69617699323.0,3627994630.0,0.0,24,0.004114963937936089,0.0,-0.02334912403746492,0.027464087975401008,,,bond,DC Bond Fund,dcvfm,0.14276471316812495,0.06018538688831539,0.08257932627980956,0.20295010005644032,True,0.4068947305610802
DCBF,2022-02,2022-01-28,2022-02-24,4,916285985746.0,907237090160.0,22361.58,22481.33,14773729934.0,-28697695257.0,-13923965323.0,4875069737.0,0.0,24,0.0053551672109037884,0.0,0.016286084484180563,-0.010930917273276775,,,bond,DC Bond Fund,dcvfm,0.016123492188928192,0.031319583299787776,-0.015196091110859582,0.047443075488715965,True,-0.3203015604347546
DCBF,2022-03,2022-02-25,2022-03-31,5,907237090160.0,849594844142.0,22481.33,22646.6,27954270525.0,-91989690952.0,-64035420427.0,6393174409.0,0.0,30,0.007351433389394257,0.0,-0.0016665864118521334,0.00901801980124639,,,bond,DC Bond Fund,dcvfm,0.03081253051511595,0.1013954256828022,-0.07058289516768625,0.13220795619791814,True,-0.5338778179281597
DCBF,2022-04,2022-04-01,2022-04-28,4,849594844142.0,840103559641.0,22646.6,22812.21,16292583715.0,-31900104711.0,-15607520996.0,6116236495.0,0.0,24,0.007312797506027202,0.0,-0.09443595218257983,0.10174874968860703,,,bond,DC Bond Fund,dcvfm,0.01917688628566687,0.03754743208595586,-0.018370545800288993,0.05672431837162273,True,-0.32385661613307565
DCBF,2022-05,2022-04-29,2022-05-26,4,840103559641.0,822107778113.0,22812.21,22944.82,15206641961.0,-38015192649.0,-22808550688.0,4812769160.0,0.0,25,0.00581311499411985,0.0,-0.027141230274590367,0.03295434526871022,,,bond,DC Bond Fund,dcvfm,0.01810091361533836,0.04525060299142759,-0.027149689376089227,0.06335151660676595,True,-0.4285562655841713
DCBF,2022-06,2022-05-27,2022-06-30,5,822107778113.0,814536621585.0,22944.82,23101.37,14638354827.0,-27769139645.0,-13130784818.0,5559628290.0,0.0,30,0.006822890743967136,0.0,-0.03281947289569709,0.039642363639664224,,,bond,DC Bond Fund,dcvfm,0.017805882898468253,0.03377797946242407,-0.015972096563955818,0.051583862360892324,True,-0.3096335914556268
DCBF,2022-07,2022-07-01,2022-07-28,4,814536621585.0,816301008134.0,23101.37,23258.9,6739028086.0,-10502251029.0,-3763222943.0,5527609492.0,0.0,24,0.006819076098084409,0.0,0.00914390582418001,-0.002324829726095601,5.5,"Press report, article dated 02/08/2022 reporting the increase: ""for a 12-month term, the interest rate increases from 5.5%/year to 5.6%/year"". 5.5% is the pre-increase level, so it is the July level; the month is inferred from the increase date, the level is stated (https://en.baoquocte.vn/the-trend-of-race-to-increase-interest-rates-continues-to-be-hot-192920.html)",bond,DC Bond Fund,dcvfm,0.008273450091030385,0.012893528357956156,-0.004620078266925772,0.021166978448986542,True,-0.21826819912253362
DCBF,2022-08,2022-07-29,2022-08-25,4,816301008134.0,821719663560.0,23258.9,23409.49,15129339649.0,-15005448741.0,123890908.0,5294764518.0,0.0,24,0.006474510832412683,0.0,0.06468439903362855,-0.058209888201215865,5.6,"Press report, article dated 02/08/2022: ""for a 12-month term, the interest rate increases from 5.5%/year to 5.6%/year"". Sits just above the SBV's 5.5-6.6% band for 12-to-24-month terms that month (https://en.baoquocte.vn/the-trend-of-race-to-increase-interest-rates-continues-to-be-hot-192920.html)",bond,DC Bond Fund,dcvfm,0.018534020536841528,0.018382249429412415,0.00015177110742911477,0.036916269966253946,True,0.004111225418165281
DCBF,2022-09,2022-08-26,2022-09-29,5,821719663560.0,820464114199.0,23409.49,23584.48,9232299966.0,-16598201318.0,-7365901352.0,6110351991.0,0.0,30,0.007475173530051116,0.0,-0.11330584531746268,0.1207810188475138,5.6,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20220926055710 of https://www.agribank.com.vn/vn/lai-suat",bond,DC Bond Fund,dcvfm,0.011235340196195608,0.020199347848255597,-0.008964007652059989,0.03143468804445121,True,-0.28516292699912127
DCBF,2022-10,2022-09-30,2022-10-27,4,820464114199.0,638456930131.0,23584.48,23687.0,9106207142.0,-194159615918.0,-185053408776.0,3046224708.0,0.0,24,0.004346926453328459,0.0,-0.03242770267430373,0.036774629127632186,6.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221020012153 of https://www.agribank.com.vn/vn/lai-suat",bond,DC Bond Fund,dcvfm,0.011098848791077448,0.2366460794053784,-0.22554723061430096,0.24774492819645583,True,-0.910401000965991
DCBF,2022-11,2022-10-28,2022-11-24,4,638456930131.0,594614481971.0,23687.0,23498.3,7512040126.0,-46667905837.0,-39155865711.0,-4686582449.0,0.0,24,-0.00796639506902519,0.0,-0.06383873769148496,0.05587234262245977,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221128042309 of https://www.agribank.com.vn/vn/lai-suat",bond,DC Bond Fund,dcvfm,0.011765930905407609,0.07309483793593496,-0.06132890703052736,0.08486076884134258,True,-0.7227003463189113
DCBF,2022-12,2022-11-25,2022-12-29,5,594614481971.0,437788990122.0,23498.3,23256.88,5327547467.0,-156452339005.0,-151124791538.0,-5700700311.0,0.0,30,-0.010273934710170463,0.0,0.0005688778642003456,-0.010842812574370808,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20221225030309 of https://www.agribank.com.vn/vn/lai-suat",bond,DC Bond Fund,dcvfm,0.00895966652097086,0.26311558791235484,-0.254155921391384,0.27207525443332575,True,-0.934138321108019
DCBF,2023-01,2022-12-30,2023-01-26,2,437788990122.0,431866364606.0,23256.88,23318.3,2538974846.0,-7124096411.0,-4585121565.0,468602231.0,0.0,19,0.0010798199323991398,-1806106182.0,0.09576444978559073,-0.0946846298531916,7.4,"bridged between observations at 2022-12 and 2023-02, which agree at 7.4%",bond,DC Bond Fund,dcvfm,0.005799540196962139,0.0162728998941127,-0.010473359697150561,0.02207244009107484,True,-0.47449940531883217
DCBF,2023-02,2023-01-27,2023-02-23,4,431866364606.0,410939282398.0,23318.3,23453.4,1523103689.0,-24864462133.0,-23341358444.0,2414276236.0,0.0,24,0.005793732819288078,0.0,-0.04951479029209238,0.05530852311138046,7.4,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230227065357 of https://www.agribank.com.vn/vn/lai-suat",bond,DC Bond Fund,dcvfm,0.003526793966438106,0.05757443545223608,-0.05404764148579798,0.061101229418674186,True,-0.8845589851466975
DCBF,2023-03,2023-02-24,2023-03-30,5,410939282398.0,390737695583.0,23453.4,23666.17,1511642338.0,-25273255793.0,-23761613455.0,3560026640.0,0.0,30,0.009072032200021951,0.0,0.03534697069887738,-0.026274938498855427,7.2,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230327002150 of https://www.agribank.com.vn/vn/lai-suat",bond,DC Bond Fund,dcvfm,0.0036785053236549794,0.06150119220902937,-0.0578226868853744,0.06517969753268435,True,-0.8871272662224187
DCBF,2023-04,2023-03-31,2023-04-27,4,390737695583.0,387047998507.0,23666.17,23804.53,1248913512.0,-7196742448.0,-5947828936.0,2258131860.0,0.0,24,0.005846319873473282,0.0,-0.005794526906349073,0.011640846779822356,7.2,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230422161036 of https://www.agribank.com.vn/vn/lai-suat",bond,DC Bond Fund,dcvfm,0.0031962964569787903,0.018418346961027406,-0.015222050504048616,0.0216146434180062,True,-0.704247125879847
DCBF,2023-05,2023-04-28,2023-05-25,4,387047998507.0,388493863889.0,23804.53,23982.38,1032954715.0,-2469194724.0,-1436240009.0,2882105391.0,0.0,24,0.0074712670235455025,0.0,0.0069402783191265804,0.0005309887044189221,6.8,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024), indicator table row ""Avg. Deposit rate 12M term of SCBs"", column 05/23 = 6.8% (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",bond,DC Bond Fund,dcvfm,0.0026688026265076228,0.006379556885773027,-0.003710754259265404,0.009048359512280649,True,-0.4101024339527049
DCBF,2023-06,2023-05-26,2023-06-29,5,388493863889.0,390283530039.0,23982.38,24198.08,1939408505.0,-3628512948.0,-1689104443.0,3478770593.0,0.0,30,0.00899410317074456,0.0,0.037866289917516616,-0.028872186746772055,6.8,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20230606055027 of https://www.agribank.com.vn/vn/lai-suat",bond,DC Bond Fund,dcvfm,0.004992121331301453,0.00933994918652495,-0.0043478278552234965,0.014332070517826402,True,-0.3033635544714643
DCBF,2023-07,2023-06-30,2023-07-27,4,390283530039.0,391215469346.0,24198.08,24382.76,1565194073.0,-3603875434.0,-2038681361.0,2970620668.0,0.0,24,0.007632010473558326,0.0,0.04339996980786465,-0.03576795933430632,6.4,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""the average 12-month deposit interest rate of commercial banks fell to 6.40% p.a at the end of July 2023"" (https://www.vndirect.com.vn/cmsupload/beta/Vietnam-Money-market-chartbook_August_20230809.pdf)",bond,DC Bond Fund,dcvfm,0.004010402572825951,0.009233993127098841,-0.00522359055427289,0.013244395699924793,True,-0.39440006721503734
DCBF,2023-08,2023-07-28,2023-08-24,4,391215469346.0,393716627277.0,24382.76,24536.65,3746296610.0,-3704445909.0,41850701.0,2459307230.0,0.0,24,0.006311426598137659,0.0,0.009024087655855606,-0.0027126610577179466,5.9,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""decreased to 5.4%/year on October 10, down 0.5% points compared to the end of August (corroborated by the 25 Sep report's 0.3pp decline from end-August)"" (https://www.vndirect.com.vn/cmsupload/beta/Econ_Update_20231017.pdf)",bond,DC Bond Fund,dcvfm,0.009576044158639056,0.009469068069298923,0.00010697608934013361,0.019045112227937977,True,0.005616983930564948
DCBF,2023-09,2023-08-25,2023-09-28,5,393716627277.0,400369435488.0,24536.65,24751.71,6297260919.0,-3110347883.0,3186913036.0,3465895175.0,0.0,30,0.00876484768703123,0.0,-0.020364225177490036,0.029129072864521266,5.6,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""decreased to 5.6%/year on 25 Sep 2023, down 0.3% points compared to the end of Aug 2023"" (https://www.vndirect.com.vn/Market-Strategy_October_20231005.pdf)",bond,DC Bond Fund,dcvfm,0.015994399227060207,0.00789996578125645,0.008094433445803755,0.023894365008316657,True,0.3387590941624275
DCBF,2023-10,2023-09-29,2023-10-26,4,400369435488.0,402342351381.0,24751.71,24903.15,3307218595.0,-3781443049.0,-474224454.0,2447140347.0,0.0,24,0.0061183651553771146,0.0,-0.11622190730207471,0.12234027245745183,5.3,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""As of October 26, 2023, the average 12-month deposit interest rate of commercial banks has decreased to 5.3%/year"" (https://www.vndirect.com.vn/Market-Strategy_November_20231106.pdf)",bond,DC Bond Fund,dcvfm,0.008260417259296821,0.009444884433775261,-0.0011844671744784415,0.017705301693072082,True,-0.06689901109913944
DCBF,2023-11,2023-10-27,2023-11-30,5,402342351381.0,415129565645.0,24903.15,25118.29,14369214043.0,-5109059557.0,9260154486.0,3527059778.0,0.0,30,0.008639067748457574,0.0,0.05786572426832137,-0.0492266565198638,5.18,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024), indicator table row ""Avg. Deposit rate 12M term of SCBs"", column 11/23 = 5.18% (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",bond,DC Bond Fund,dcvfm,0.03571389885673011,0.012698289254073458,0.02301560960265665,0.04841218811080357,True,0.4754094062011738
DCBF,2023-12,2023-12-01,2023-12-28,4,415129565645.0,431704387168.0,25118.29,25356.26,35617970532.0,-23018426983.0,12599543549.0,3975277974.0,0.0,24,0.009473972949591403,0.0,0.02827057026422186,-0.01879659731463046,5.3,"Agribank published board rate, 12 months VND retail term deposit, read from Wayback Machine snapshot 20231204024251 of https://www.agribank.com.vn/vn/lai-suat",bond,DC Bond Fund,dcvfm,0.08579964781997454,0.05544877765387666,0.030350870166097877,0.1412484254738512,True,0.21487581234465952
DCBF,2024-01,2023-12-29,2024-01-25,4,431704387168.0,527388801026.0,25356.26,25503.69,94979030283.0,-2111125523.0,92867904760.0,2816509098.0,0.0,24,0.005814343282487089,0.0,0.028020827525146785,-0.022206484242659696,5.14,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""As of January 31, 2024, the average 12-month term deposit interest rate of commercial banks has decreased to 5.14%/year"" (https://www.vndirect.com.vn/cmsupload/beta/Market-Strategy_Feb_20240206.pdf)",bond,DC Bond Fund,dcvfm,0.22000941641123145,0.004890210953956427,0.21511920545727503,0.2248996273651879,True,0.9565120581901562
DCBF,2024-02,2024-01-26,2024-02-29,5,527388801026.0,765980853687.0,25503.69,25655.25,237053472281.0,-2388870682.0,234664601599.0,3927451062.0,0.0,30,0.005942669472534856,0.0,0.06947089258968941,-0.06352822311715456,4.78,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024), indicator table row ""Avg. Deposit rate 12M term of SCBs"", column 02/24 = 4.78% (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",bond,DC Bond Fund,dcvfm,0.4494852219459878,0.004529619660775144,0.44495560228521264,0.4540148416067629,True,0.9800463806656858
DCBF,2024-03,2024-03-01,2024-03-28,4,765980853687.0,1115036564724.0,25655.25,25778.64,368345060812.0,-24339578216.0,344005482596.0,5050228441.0,0.0,24,0.0048095419066274125,0.0,0.038722907404464824,-0.03391336549783741,4.7,"Shinhan Securities Vietnam, Vietnam Economic Update (25 Mar 2024): ""Deposit interest rates 12M term at State-owned commercial banks (SCBs) continue to decrease, reaching 4.7% on March 22, 2024"" (https://shinhansec.com.vn/uploads/report/Vietnam_economic_update_2402_E.pdf)",bond,DC Bond Fund,dcvfm,0.48088024529463697,0.03177570052677295,0.44910454476786404,0.5126559458214099,True,0.8760349868726874
DCBF,2024-04,2024-03-29,2024-04-25,4,1115036564724.0,1047064571451.0,25778.64,25926.98,137883656175.0,-212126279373.0,-74242623198.0,6270629925.0,0.0,24,0.005754376491544866,0.0,-0.051012798562912964,0.05676717505445783,4.61,"VNDIRECT Research, average 12-month term deposit rate across commercial banks: ""As of April 27, 2024, the average 12-month term deposit interest rate of commercial banks plateaued at around 4.61%"" (https://www.vndirect.com.vn/cmsupload/beta/Econ_Update_20240520.pdf)",bond,DC Bond Fund,dcvfm,0.12365841671670177,0.1902415455097714,-0.06658312879306962,0.31389996222647315,True,-0.21211575917626613
